Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1067621226997137408,"A Tea-Seller has reduced the price of cup of tea from Rs 2 to 1 each,thence he become a Lakhpati??

from a Crorepati??
#DemonetizationDisaster https://t.co/T9DjDj3RBA",Sayyed Noor,SayyedNoor219,Wed Nov 28 03:28:30 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1067621226997137408,"A Tea-Seller has reduced the price of cup of tea from Rs 2 to 1 each,thence he become a Lakhpati??

from a Crorepati??
#DemonetizationDisaster https://t.co/T9DjDj3RBA",Sayyed Noor,SayyedNoor219,Wed Nov 28 03:28:30 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1067764692288909316,"A Tea-Seller has reduced the price of cup of tea from Rs 2 to 1 each,thence he become a Lakhpati??

from a Crorepati??
#DemonetizationDisaster https://t.co/T9DjDj3RBA",vijay arora,thehindpower,Wed Nov 28 12:58:35 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1067764692288909316,"A Tea-Seller has reduced the price of cup of tea from Rs 2 to 1 each,thence he become a Lakhpati??

from a Crorepati??
#DemonetizationDisaster https://t.co/T9DjDj3RBA",vijay arora,thehindpower,Wed Nov 28 12:58:35 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1067999073762852864,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Er R K Daharwal????#SaveDemocracy#JAIBHIMJAIBHARAT,DaharwalK,Thu Nov 29 04:29:56 +0000 2018,17,14,English,Twitter for Android,Tweet,Photo,0,2,1
1067999073762852864,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Er R K Daharwal????#SaveDemocracy#JAIBHIMJAIBHARAT,DaharwalK,Thu Nov 29 04:29:56 +0000 2018,17,14,English,Twitter for Android,Tweet,Photo,0,2,1
1067999583395971074,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",ANJANAK.......Mission Make India Democracy Again,AsYouNotLove,Thu Nov 29 04:31:57 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1067999583395971074,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",ANJANAK.......Mission Make India Democracy Again,AsYouNotLove,Thu Nov 29 04:31:57 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068002737730682880,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",!! ???????? !!,bhumija_,Thu Nov 29 04:44:29 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068002737730682880,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",!! ???????? !!,bhumija_,Thu Nov 29 04:44:29 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068003793244086277,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Jyothi  ??,MrsNair_1112,Thu Nov 29 04:48:41 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068003793244086277,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Jyothi  ??,MrsNair_1112,Thu Nov 29 04:48:41 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068004148103176192,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Sujesh #RebuildKerala,Sujesh_Knr,Thu Nov 29 04:50:06 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068004148103176192,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Sujesh #RebuildKerala,Sujesh_Knr,Thu Nov 29 04:50:06 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068007025370693632,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Munna Bhai,circuit_hai_kya,Thu Nov 29 05:01:32 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068007025370693632,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Munna Bhai,circuit_hai_kya,Thu Nov 29 05:01:32 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068044164971937792,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",???? im_jamali ????,ImZainuddin54,Thu Nov 29 07:29:06 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068044164971937792,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",???? im_jamali ????,ImZainuddin54,Thu Nov 29 07:29:06 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068059259777179648,"Demonetisation was a ?massive, draconian, monetary shock?, says former chief economic advisor #Modi #BJP #Demonetisation #demonetizationdisaster https://t.co/uEuMoGAJKg via @scroll_in",rAjEsH,rajesh_r77,Thu Nov 29 08:29:05 +0000 2018,0,0,English,Twitter for Android,Tweet,,1,4,1
1068059259777179648,"Demonetisation was a ?massive, draconian, monetary shock?, says former chief economic advisor #Modi #BJP #Demonetisation #demonetizationdisaster https://t.co/uEuMoGAJKg via @scroll_in",rAjEsH,rajesh_r77,Thu Nov 29 08:29:05 +0000 2018,0,0,English,Twitter for Android,Tweet,,1,4,1
1068065013103943680,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Babun Munshi,babun1515,Thu Nov 29 08:51:57 +0000 2018,0,0,English,Twitter for iPhone,Retweet,Photo,0,2,1
1068065013103943680,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Babun Munshi,babun1515,Thu Nov 29 08:51:57 +0000 2018,0,0,English,Twitter for iPhone,Retweet,Photo,0,2,1
1068073679689400320,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Sanghamitra,AudaciousQuest,Thu Nov 29 09:26:23 +0000 2018,0,0,English,Twitter Web Client,Retweet,Photo,0,2,1
1068073679689400320,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Sanghamitra,AudaciousQuest,Thu Nov 29 09:26:23 +0000 2018,0,0,English,Twitter Web Client,Retweet,Photo,0,2,1
1068077420840984576,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",S K Pachauri,skpachauri101,Thu Nov 29 09:41:15 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068077420840984576,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",S K Pachauri,skpachauri101,Thu Nov 29 09:41:15 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068081642340798464,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",M.Danish Khan,1Mdkhan,Thu Nov 29 09:58:02 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068081642340798464,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",M.Danish Khan,1Mdkhan,Thu Nov 29 09:58:02 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068091652391256065,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Salim Kaskar,salimkaskar3,Thu Nov 29 10:37:48 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068091652391256065,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Salim Kaskar,salimkaskar3,Thu Nov 29 10:37:48 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068095643955019776,"It's here, again. The results of what and how #Modi does, is of no use to #India. Better #BJP_?????_???_???? #Demonetisation #DeMonetizationDisaster
https://t.co/0T2y5ZE5hA",The Entourage,PMMJDW,Thu Nov 29 10:53:40 +0000 2018,0,0,English,Twitter for Android,Tweet,,1,5,0
1068095643955019776,"It's here, again. The results of what and how #Modi does, is of no use to #India. Better #BJP_?????_???_???? #Demonetisation #DeMonetizationDisaster
https://t.co/0T2y5ZE5hA",The Entourage,PMMJDW,Thu Nov 29 10:53:40 +0000 2018,0,0,English,Twitter for Android,Tweet,,1,5,0
1068339167271227392,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",M.Danish Khan,1Mdkhan,Fri Nov 30 03:01:20 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068339167271227392,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",M.Danish Khan,1Mdkhan,Fri Nov 30 03:01:20 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068347892606283777,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Er R K Daharwal????#SaveDemocracy#JAIBHIMJAIBHARAT,DaharwalK,Fri Nov 30 03:36:01 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068347892606283777,"#Janghoshnapatra_Rajasthan
Demonetization is A Draconian, Monetary Shock: @arvindsubraman Ex-CEA of ModiGovt.
#DemonetizationDisaster 
Mitron Chowkidar Chor nahi Lootera hai. https://t.co/yd42sdMG2P",Er R K Daharwal????#SaveDemocracy#JAIBHIMJAIBHARAT,DaharwalK,Fri Nov 30 03:36:01 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,1
1068542539752513536,#DemonetizationDisaster the world class economist who supported modis loot. ???? https://t.co/sbXf43WL04,Civilization huh!,abhaychawla13,Fri Nov 30 16:29:28 +0000 2018,0,0,English,Twitter for Android,Tweet,Photo,0,1,0
1068542539752513536,#DemonetizationDisaster the world class economist who supported modis loot. ???? https://t.co/sbXf43WL04,Civilization huh!,abhaychawla13,Fri Nov 30 16:29:28 +0000 2018,0,0,English,Twitter for Android,Tweet,Photo,0,1,0
1068783443218243589,"@geetv79 @PMOIndia 
@narendramodi 
@BJP4India
@AmitShah 
@arunjaitley 
@INCIndia 
@RahulGandhi 

Where is this money coming from?
#rafalescam
#demonetizationdisaster
#destructionbydemonetisation 
#rbivsgovt 
#cbivscbi",Neeraj Hans,nh005,Sat Dec 01 08:26:44 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,0,5,8
1068783443218243589,"@geetv79 @PMOIndia 
@narendramodi 
@BJP4India
@AmitShah 
@arunjaitley 
@INCIndia 
@RahulGandhi 

Where is this money coming from?
#rafalescam
#demonetizationdisaster
#destructionbydemonetisation 
#rbivsgovt 
#cbivscbi",Neeraj Hans,nh005,Sat Dec 01 08:26:44 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,0,5,8
1068783669626716160,"@PMOIndia 
@narendramodi 
@BJP4India 
@arunjaitley 
#destructionbydemonetisation 
#demonetizationdisaster https://t.co/bkW571Unb7",Neeraj Hans,nh005,Sat Dec 01 08:27:38 +0000 2018,0,0,Undetermined,Twitter for iPhone,Retweet,,1,2,4
1068783669626716160,"@PMOIndia 
@narendramodi 
@BJP4India 
@arunjaitley 
#destructionbydemonetisation 
#demonetizationdisaster https://t.co/bkW571Unb7",Neeraj Hans,nh005,Sat Dec 01 08:27:38 +0000 2018,0,0,Undetermined,Twitter for iPhone,Retweet,,1,2,4
1068975852891688960,"@lalithindu221 @manishkumarttp @SinghthakurVs @atyagimedia @iratnain @Gospeltruthpost @tmediea @miinimenn @narendramodi @Swamy39 @yogrishiramdev @SriSri @INCIndia @Radhika_Khera @INCMP @RajaBrar_INC @INCSandesh @INCIndiaLive @AmritaDhawan1 @ashokgehlot51 @MadanMohanJha56 @PremChandraMis2 @IndramohanINC @mayankbatas @aryabart @saurabhkumarch6 @nandan5 @OfficeOfRG @rajnathsingh #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qqhhIB7ZUI",????????,itspurnima,Sat Dec 01 21:11:18 +0000 2018,0,0,English,Twitter for Android,Retweet,GIF,0,3,24
1068975852891688960,"@lalithindu221 @manishkumarttp @SinghthakurVs @atyagimedia @iratnain @Gospeltruthpost @tmediea @miinimenn @narendramodi @Swamy39 @yogrishiramdev @SriSri @INCIndia @Radhika_Khera @INCMP @RajaBrar_INC @INCSandesh @INCIndiaLive @AmritaDhawan1 @ashokgehlot51 @MadanMohanJha56 @PremChandraMis2 @IndramohanINC @mayankbatas @aryabart @saurabhkumarch6 @nandan5 @OfficeOfRG @rajnathsingh #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qqhhIB7ZUI",????????,itspurnima,Sat Dec 01 21:11:18 +0000 2018,0,0,English,Twitter for Android,Retweet,GIF,0,3,24
1069781922262499329,"@lalithindu221 @manishkumarttp @SinghthakurVs @atyagimedia @iratnain @Gospeltruthpost @tmediea @miinimenn @narendramodi @Swamy39 @yogrishiramdev @SriSri @INCIndia @Radhika_Khera @INCMP @RajaBrar_INC @INCSandesh @INCIndiaLive @AmritaDhawan1 @ashokgehlot51 @MadanMohanJha56 @PremChandraMis2 @IndramohanINC @mayankbatas @aryabart @saurabhkumarch6 @nandan5 @OfficeOfRG @rajnathsingh #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qqhhIB7ZUI",?????? ??????,diptiim,Tue Dec 04 02:34:20 +0000 2018,0,0,English,Twitter for Android,Retweet,GIF,0,3,24
1069781922262499329,"@lalithindu221 @manishkumarttp @SinghthakurVs @atyagimedia @iratnain @Gospeltruthpost @tmediea @miinimenn @narendramodi @Swamy39 @yogrishiramdev @SriSri @INCIndia @Radhika_Khera @INCMP @RajaBrar_INC @INCSandesh @INCIndiaLive @AmritaDhawan1 @ashokgehlot51 @MadanMohanJha56 @PremChandraMis2 @IndramohanINC @mayankbatas @aryabart @saurabhkumarch6 @nandan5 @OfficeOfRG @rajnathsingh #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qqhhIB7ZUI",?????? ??????,diptiim,Tue Dec 04 02:34:20 +0000 2018,0,0,English,Twitter for Android,Retweet,GIF,0,3,24
1069813559792685056,"#DemonetizationDisaster Ex-CEA writes in his new book about how DeMo was brutal political gimmick. If this was his true opinion, why voice it now? Was he only sitting content for a spicy new book all along? Great strategy to sell more copies one must admit https://t.co/Uvs17eLpgh",Aarushi,TheIdiot5,Tue Dec 04 04:40:03 +0000 2018,1,0,English,Twitter for Android,Tweet,,1,1,0
1069813559792685056,"#DemonetizationDisaster Ex-CEA writes in his new book about how DeMo was brutal political gimmick. If this was his true opinion, why voice it now? Was he only sitting content for a spicy new book all along? Great strategy to sell more copies one must admit https://t.co/Uvs17eLpgh",Aarushi,TheIdiot5,Tue Dec 04 04:40:03 +0000 2018,1,0,English,Twitter for Android,Tweet,,1,1,0
1069922688578215936,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Shashi Tharoor,ShashiTharoor,Tue Dec 04 11:53:41 +0000 2018,926,344,English,Twitter Web Client,Tweet,,1,1,1
1069922688578215936,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Shashi Tharoor,ShashiTharoor,Tue Dec 04 11:53:41 +0000 2018,927,345,English,Twitter Web Client,Tweet,,1,1,1
1069922765853978624,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",MANORANJAN KUMAR JHA,mjthefire,Tue Dec 04 11:54:00 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069922765853978624,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",MANORANJAN KUMAR JHA,mjthefire,Tue Dec 04 11:54:00 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069922961539379200,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Nick ??,travel7soul,Tue Dec 04 11:54:46 +0000 2018,0,0,English,TweetDeck,Retweet,,1,1,1
1069922961539379200,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Nick ??,travel7soul,Tue Dec 04 11:54:46 +0000 2018,0,0,English,TweetDeck,Retweet,,1,1,1
1069922963951140865,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",AfzalKhan_INC,AfzalKhan_INC,Tue Dec 04 11:54:47 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069922963951140865,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",AfzalKhan_INC,AfzalKhan_INC,Tue Dec 04 11:54:47 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923022767906817,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Bharat Mata ki Jai,bluntonomics,Tue Dec 04 11:55:01 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923022767906817,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Bharat Mata ki Jai,bluntonomics,Tue Dec 04 11:55:01 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923156297744384,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Kamal Chawla,kamalchawla,Tue Dec 04 11:55:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923156297744384,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Kamal Chawla,kamalchawla,Tue Dec 04 11:55:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923232105418753,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Lalit Seth,sethlalit,Tue Dec 04 11:55:51 +0000 2018,0,0,English,Twitter Web Client,Retweet,,1,1,1
1069923232105418753,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Lalit Seth,sethlalit,Tue Dec 04 11:55:51 +0000 2018,0,0,English,Twitter Web Client,Retweet,,1,1,1
1069923342285594625,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Aravind Kyatan?,crazyarru,Tue Dec 04 11:56:17 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069923342285594625,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Aravind Kyatan?,crazyarru,Tue Dec 04 11:56:17 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069923671907725312,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",djdinesh jadav,djdinesh_jadav,Tue Dec 04 11:57:36 +0000 2018,0,0,English,Twitter for BlackBerry,Retweet,,1,1,1
1069923671907725312,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",djdinesh jadav,djdinesh_jadav,Tue Dec 04 11:57:36 +0000 2018,0,0,English,Twitter for BlackBerry,Retweet,,1,1,1
1069923859120381952,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Osmond Reynolds,ossiryn,Tue Dec 04 11:58:20 +0000 2018,0,0,English,Twitter Lite,Retweet,,1,1,1
1069923859120381952,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Osmond Reynolds,ossiryn,Tue Dec 04 11:58:20 +0000 2018,0,0,English,Twitter Lite,Retweet,,1,1,1
1069923895233327104,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Omer Farooq,ExBBComerfarooq,Tue Dec 04 11:58:29 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069923895233327104,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Omer Farooq,ExBBComerfarooq,Tue Dec 04 11:58:29 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,1
1069923913247924225,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Biswajit Maharaj INC,BISWAJITMAHARAJ,Tue Dec 04 11:58:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923913247924225,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Biswajit Maharaj INC,BISWAJITMAHARAJ,Tue Dec 04 11:58:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069923935922335744,"So much for the ""less cash society"" trumpeted by Namo &amp; @arunjaitley when they shifted the original goalposts for the #DemonetizationDisaster: Cash in circulation crosses Rs 20-lakh crore mark!
 https://t.co/1Hd7Ux0nIU",Ro˜,youngroy25,Tue Dec 04 11:58:39 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
